trial_id,scenario_id,paired,experiment,master_seed,facility,profile,portfolio,entry_point,entry_node,n_nodes,n_edges,segmentation,patch_coverage,realized_patch_fraction,detection_delay,isolation_success,backup_strategy,identity_controls,rapid_isolation,horizon_steps,step_minutes,total_compromised,ever_compromised_fraction,pct_compromised,peak_compromised,zones_reached,lateral_movements,containment_step,backup_compromised,identity_compromised,ehr_downtime_steps,laboratory_downtime_steps,pharmacy_downtime_steps,imaging_downtime_steps,scheduling_downtime_steps,identity_downtime_steps,backup_recovery_downtime_steps,services_disrupted_count,total_service_downtime_steps,weighted_service_hours_lost,time_averaged_weighted_clinical_unavailability,pct_clinical_capacity_lost,catastrophic,defensive_isolation_node_steps,recovery_step,recovered_within_horizon,ehr_available_final,laboratory_available_final,pharmacy_available_final,imaging_available_final,scheduling_available_final,identity_available_final,backup_recovery_available_final,final_service_availability_fraction,disrupted_service_recovery_fraction,pct_services_restored,unrecoverable_nodes,backups_available,steps_simulated,base_spread_rate,patch_effectiveness,intra_zone_degree,cross_zone_out_degree,identity_breach_multiplier,restore_rate_fraction,no_backup_restore_penalty,service_functional_fraction,false_positive_rate,legacy_fraction,detection_delay_steps,isolated_backup_traversal,source_step_minutes,simulation_step_minutes,setting_id
920015006,92001503,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,165,247,2801,flat,0.5,0.4656,61,0.2746374769,connected,0,0,864,5,231,0.9352226721,0.9352226721,231,10,244,633,1,1,820,820,830,820,820,820,815,7,5745,362.6666667,0.9521377996,0.9521377996,1,216,-1,0,0,0,0,0,0,0,0,0,0,0,71,0,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015007,92001503,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,165,247,1786,basic,0.5,0.4656,30,0.2746374769,isolated,0,1,864,5,163,0.6599190283,0.6599190283,163,10,164,315,1,1,497,659,573,745,783,497,0,6,3754,235.1583333,0.7017293028,0.7017293028,1,552,827,1,1,1,1,1,0,1,1,0.8571428571,0.8333333333,0.8571428571,49,0,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015008,92001504,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,218,219,2409,flat,0.5,0.4429,61,0.2746374769,connected,0,0,864,5,203,0.9269406393,0.9269406393,203,10,211,755,1,1,848,848,848,848,848,848,852,7,5940,374.7333333,0.9814814815,0.9814814815,1,48,-1,0,0,0,0,0,0,0,0,0,0,0,61,0,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015009,92001504,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,218,219,1554,basic,0.5,0.4429,30,0.2746374769,isolated,0,1,864,5,140,0.6392694064,0.6392694064,140,9,140,264,0,1,232,309,259,329,391,232,0,6,1752,108.9833333,0.320874183,0.320874183,1,768,715,1,1,1,1,1,1,1,1,1,1,1,0,1,807,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015010,92001505,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,baseline_flat,workstation,31,202,2279,flat,0.5,0.4851,61,0.2746374769,connected,0,0,864,5,191,0.9455445545,0.9455445545,191,10,198,640,1,1,797,797,804,797,797,797,783,7,5572,351.8333333,0.9245983115,0.9245983115,1,96,-1,0,0,0,0,0,0,0,0,0,0,0,56,0,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015011,92001505,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,31,202,1460,basic,0.5,0.4851,30,0.2746374769,isolated,0,1,864,5,1,0.00495049505,0.00495049505,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,15,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015012,92001506,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,262,265,2999,flat,0.5,0.5094,61,0.2746374769,connected,0,0,864,5,237,0.8943396226,0.8943396226,237,10,242,498,1,1,778,839,842,839,839,778,833,7,5748,360.825,0.9512186819,0.9512186819,1,270,-1,0,1,0,0,0,0,1,0,0.2857142857,0.2857142857,0.2857142857,73,0,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015013,92001506,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,262,265,1927,basic,0.5,0.5094,30,0.2746374769,isolated,0,1,864,5,18,0.0679245283,0.0679245283,18,7,17,141,1,1,0,0,0,0,0,0,37,1,37,1.85,0,0,0,600,0,1,1,1,1,1,1,1,1,1,1,1,11,0,396,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015014,92001507,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,248,283,3267,flat,0.5,0.4876,61,0.2746374769,connected,0,0,864,5,269,0.9505300353,0.9505300353,269,10,277,533,1,1,846,864,864,864,864,846,848,7,5996,377.95,0.993872549,0.993872549,1,168,-1,0,1,0,0,0,0,1,0,0.2857142857,0.2857142857,0.2857142857,84,0,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015015,92001507,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,248,283,2071,basic,0.5,0.4876,30,0.2746374769,isolated,0,1,864,5,169,0.5971731449,0.5971731449,169,9,168,314,0,1,379,446,406,444,539,379,0,6,2593,164.0583333,0.480664488,0.480664488,1,960,764,1,1,1,1,1,1,1,1,1,1,1,0,1,845,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015016,92001508,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,206,285,3108,flat,0.5,0.4351,61,0.2746374769,connected,0,0,864,5,265,0.9298245614,0.9298245614,265,10,279,641,1,1,839,841,841,836,841,829,839,7,5866,369.9833333,0.9715073529,0.9715073529,1,296,-1,0,0,0,0,0,0,0,0,0,0,0,75,0,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015017,92001508,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,206,285,2033,basic,0.5,0.4351,30,0.2746374769,isolated,0,1,864,5,191,0.6701754386,0.6701754386,191,9,190,337,0,1,324,379,358,405,507,317,24,7,2314,144.6166667,0.4196963508,0.4196963508,1,1056,579,1,1,1,1,1,1,1,1,1,1,1,0,1,815,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015018,92001509,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,227,228,2553,flat,0.5,0.4693,61,0.2746374769,connected,0,0,864,5,211,0.9254385965,0.9254385965,211,10,217,494,1,1,775,850,850,850,850,775,838,7,5788,362.9416667,0.9582652505,0.9582652505,1,189,-1,0,1,0,0,0,0,1,0,0.2857142857,0.2857142857,0.2857142857,62,0,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920015019,92001509,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,227,228,1634,basic,0.5,0.4693,30,0.2746374769,isolated,0,1,864,5,153,0.6710526316,0.6710526316,153,9,155,376,0,1,460,497,452,491,592,427,0,6,2919,185.7666667,0.5474196623,0.5474196623,1,757,-1,0,1,0,1,1,1,1,1,0.8571428571,0.8333333333,0.8571428571,0,1,864,0.2798923868,0.9118430794,3.334991903,3.324005258,1.743641024,0.004712158847,0.2694974835,0.5786690585,0.0007877025615,0.1056418413,20.38262965,0.01125370235,15,5,fine_lhs_015
920016000,92001600,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,baseline_flat,workstation,64,200,2357,flat,0.5,0.45,73,0.680660561,connected,0,0,864,5,200,1,1,200,10,223,-1,1,1,856,856,856,856,856,856,859,7,5995,378.2166667,0.9907407407,0.9907407407,1,48,-1,0,0,0,0,0,0,0,0,0,0,0,60,0,864,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
920016001,92001600,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,64,200,1426,basic,0.5,0.45,36,0.680660561,isolated,0,1,864,5,184,0.92,0.92,184,10,187,366,1,1,393,450,418,494,589,393,463,7,3200,195.175,0.5021105664,0.5021105664,1,216,542,1,1,1,1,1,1,1,1,1,1,1,59,0,854,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
920016002,92001601,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,205,209,2382,flat,0.5,0.4785,73,0.680660561,connected,0,0,864,5,209,1,1,209,10,231,552,1,1,622,670,644,712,825,622,687,7,4782,294.8333333,0.7611655773,0.7611655773,1,0,718,1,1,1,1,1,1,1,1,1,1,1,58,0,864,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
920016003,92001601,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,205,209,1448,basic,0.5,0.4785,36,0.680660561,isolated,0,1,864,5,181,0.8660287081,0.8660287081,181,9,185,302,0,1,323,338,330,346,378,323,0,6,2038,131.2083333,0.3855528322,0.3855528322,1,120,352,1,1,1,1,1,1,1,1,1,1,1,0,1,460,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
920016004,92001602,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,180,222,2657,flat,0.5,0.5225,73,0.680660561,connected,0,0,864,5,222,1,1,222,10,246,595,1,1,659,708,681,759,852,659,730,7,5048,311.7916667,0.8066448802,0.8066448802,1,24,773,1,1,1,1,1,0,1,1,0.8571428571,0.8571428571,0.8571428571,66,0,864,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
920016005,92001602,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,180,222,1588,basic,0.5,0.5225,36,0.680660561,isolated,0,1,864,5,212,0.954954955,0.954954955,212,10,214,585,1,1,635,684,656,734,844,635,649,7,4837,298.7416667,0.7783224401,0.7783224401,1,48,761,1,1,1,1,1,0,1,1,0.8571428571,0.8571428571,0.8571428571,65,0,864,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
920016006,92001603,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,205,254,2910,flat,0.5,0.4134,73,0.680660561,connected,0,0,864,5,254,1,1,254,10,274,484,1,1,534,579,552,625,745,534,595,7,4164,255.5916667,0.6575095316,0.6575095316,1,72,649,1,1,1,1,1,1,1,1,1,1,1,70,0,864,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
920016007,92001603,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,205,254,1777,basic,0.5,0.4134,36,0.680660561,isolated,0,1,864,5,248,0.9763779528,0.9763779528,248,10,251,314,1,1,363,408,381,458,569,363,385,7,2927,178.1833333,0.460546024,0.460546024,1,192,483,1,1,1,1,1,1,1,1,1,1,1,69,0,845,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
920016008,92001604,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,225,226,2609,flat,0.5,0.4425,73,0.680660561,connected,0,0,864,5,225,0.9955752212,0.9955752212,225,10,246,730,1,1,797,847,820,852,852,797,854,7,5819,364.9583333,0.9562227669,0.9562227669,1,24,-1,0,1,1,1,0,0,1,0,0.5714285714,0.5714285714,0.5714285714,64,0,864,0.4265928203,0.5360569355,2.404415205,3.888704903,1.398485798,0.01793674427,0.3186130489,0.7144071636,0.0001833181888,0.1598776152,24.26775659,0.06498338059,15,5,fine_lhs_016
