profile,baseline,portfolio,n_scenarios,mean_hours_saved,paired_se,independent_se,family_size,approximate_df,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,interval_status
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+1|det1|iso1|bak-periodic|idm0,400,124.6345625,4.669712281,5.63410775,397,381.6125627,115.4529749,133.8161501,106.5438114,142.7253136,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+1|det1|iso1|bak-periodic|idm1,400,133.5821875,4.834009926,5.540099416,397,383.4726605,124.0777046,143.0866704,114.8558791,152.3084959,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det0|iso0|bak-isolated|idm0,400,56.17429167,3.699502172,6.557292542,397,345.2860686,48.89789559,63.45068775,41.82654352,70.52203981,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det0|iso0|bak-isolated|idm1,400,62.21075,4.091364282,6.638925395,397,367.8712551,54.16535406,70.25614594,46.35441302,78.06708698,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det0|iso0|bak-periodic|idm0,400,35.89816667,3.890975721,7.120992982,397,335.683585,28.24439919,43.55193414,20.80287562,50.99345772,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det0|iso0|bak-periodic|idm1,400,42.46772917,4.340484355,7.221996969,397,364.294715,33.93217857,51.00327977,25.64413466,59.29132367,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det0|iso1|bak-isolated|idm0,400,61.194,3.865259584,6.534902143,397,356.429839,53.59241853,68.79558147,46.20877029,76.17922972,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det0|iso1|bak-isolated|idm1,400,69.3664375,4.233959881,6.597203474,397,373.8820688,61.04107857,77.69179643,52.96030045,85.77257455,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det0|iso1|bak-periodic|idm0,400,42.08722917,4.067177457,7.094455619,397,350.4476356,34.08808234,50.086376,26.31619337,57.85826496,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det0|iso1|bak-periodic|idm1,400,51.44425,4.499792022,7.164717084,397,370.4313187,42.59590989,60.29259011,34.00632261,68.88217739,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,400,132.821,4.62902701,5.362805866,397,374.3468676,123.7188457,141.9231543,114.8842563,150.7577437,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,400,141.1049167,4.749853548,5.281356191,397,374.9312308,131.7652258,150.4446075,122.7002926,159.5095408,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det1|iso0|bak-periodic|idm0,400,127.4496875,4.663433555,5.517553785,397,376.1992752,118.2800254,136.6193496,109.3805645,145.5188105,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det1|iso0|bak-periodic|idm1,400,137.3368542,4.772755185,5.393150735,397,377.5456045,127.952342,146.7213663,118.844843,155.8288653,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det1|iso1|bak-isolated|idm0,400,137.8208542,4.699235898,5.321517498,397,377.8847514,128.5809273,147.0607811,119.6138643,156.027844,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det1|iso1|bak-isolated|idm1,400,146.7297292,4.819034185,5.21625548,397,375.2187099,137.2540312,156.2054272,128.0571965,165.4022618,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det1|iso1|bak-periodic|idm0,400,133.7209792,4.75126597,5.450932373,397,380.6239159,124.3789635,143.0629948,115.3137883,152.1281701,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-basic|patch+2|det1|iso1|bak-periodic|idm1,400,143.6944375,4.846734811,5.310673497,397,377.4405641,134.1644531,153.2244219,124.9157379,162.4731371,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,400,77.34429167,4.177079445,6.261348707,397,384.5763872,69.13152005,85.55706329,61.16332336,93.52525998,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm1,400,89.81341667,4.460058273,6.228030617,397,384.7363144,81.04427727,98.58255607,72.53633255,107.0905008,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det0|iso0|bak-periodic|idm0,400,62.17777083,4.30046907,6.693405543,397,385.0361619,53.72242837,70.63311329,45.51902643,78.83651524,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det0|iso0|bak-periodic|idm1,400,76.22545833,4.626289379,6.670395063,397,386.0754897,67.12958336,85.32133331,58.30507824,94.14583843,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det0|iso1|bak-isolated|idm0,400,81.3711875,4.347016778,6.286987692,397,382.6575766,72.82415802,89.91821698,64.53105535,98.21131964,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det0|iso1|bak-isolated|idm1,400,95.03966667,4.564403039,6.206245599,397,383.684992,86.06529231,104.014041,77.3578803,112.721453,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det0|iso1|bak-periodic|idm0,400,67.84297916,4.501024221,6.71567169,397,386.3586719,58.99341187,76.69254646,50.40795676,85.27800157,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det0|iso1|bak-periodic|idm1,400,83.67504167,4.723433634,6.601345177,397,386.3854067,74.38819212,92.96189121,65.37851429,101.971569,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,400,146.337,4.770948794,5.203818783,397,373.5904195,136.9557203,155.7182797,127.8499362,164.8240638,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm1,400,154.836375,4.876184508,5.109310046,397,374.5387294,145.2482456,164.4245044,135.9420376,173.7307124,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det1|iso0|bak-periodic|idm0,400,144.5423542,4.795932674,5.249477628,397,375.220278,135.1120809,153.9726274,125.9593348,163.1253735,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det1|iso0|bak-periodic|idm1,400,153.8470208,4.887700919,5.137728442,397,374.9343614,144.2362794,163.4577623,134.9082706,172.7857711,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det1|iso1|bak-isolated|idm0,400,149.8430625,4.792676869,5.166199711,397,372.6470318,140.4189806,159.2671444,131.2713059,168.4148191,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det1|iso1|bak-isolated|idm1,400,157.4929375,4.889897701,5.067732441,397,372.1075455,147.87764,167.108235,138.5441557,176.4417193,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det1|iso1|bak-periodic|idm0,400,148.433125,4.810827166,5.205204061,397,373.7232874,138.973442,157.892808,129.7916057,167.0746443,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+0|det1|iso1|bak-periodic|idm1,400,156.6845417,4.899373181,5.087514179,397,372.8708926,147.0506763,166.318407,137.699455,175.6696283,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det0|iso0|bak-isolated|idm0,400,91.56872917,4.643281194,6.28208014,397,382.4354466,82.43917287,100.6982855,73.580775,109.5566833,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det0|iso0|bak-isolated|idm1,400,104.7115,4.765725238,6.11400248,397,384.6303146,95.34136563,114.0816344,86.25029072,123.1727093,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det0|iso0|bak-periodic|idm0,400,82.6565,4.77696643,6.594632903,397,386.4038329,73.26439982,92.04860018,64.1526189,101.1603811,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det0|iso0|bak-periodic|idm1,400,96.970875,4.907592436,6.414579597,397,389.7022019,87.3222047,106.6195453,77.96265321,115.9790968,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det0|iso1|bak-isolated|idm0,400,96.58675,4.7549548,6.253130783,397,383.648021,87.23771638,105.9357836,78.16677749,115.0067225,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det0|iso1|bak-isolated|idm1,400,109.5026875,4.853611528,6.091289744,397,384.9928827,99.9597838,119.0455912,90.7012112,128.3041638,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det0|iso1|bak-periodic|idm0,400,88.57639583,4.896906152,6.550831628,397,387.8766789,78.94859436,98.20419731,69.60865815,107.5441335,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det0|iso1|bak-periodic|idm1,400,103.2328125,5.022773232,6.37614221,397,389.2899791,93.35765611,113.1079689,83.77826014,122.6873649,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det1|iso0|bak-isolated|idm0,400,152.4294375,4.820337033,5.121355003,397,373.1371571,142.9510066,161.9078684,133.7507576,171.1081174,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det1|iso0|bak-isolated|idm1,400,158.2857083,4.878694411,5.050088897,397,372.1742803,148.6924461,167.8789705,139.3803764,177.1910403,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det1|iso0|bak-periodic|idm0,400,151.5503958,4.830078241,5.141273804,397,374.2797795,142.0529047,161.0478869,132.8345751,170.2662166,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det1|iso0|bak-periodic|idm1,400,157.7573542,4.883299124,5.060471809,397,372.9008702,148.1550985,167.3596099,138.8345707,176.6801377,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det1|iso1|bak-isolated|idm0,400,155.2369167,4.84816068,5.097520356,397,372.331877,145.7037079,164.7701255,136.4499899,174.0238434,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det1|iso1|bak-isolated|idm1,400,159.80425,4.903278933,5.038281544,397,372.7968156,150.1626983,169.4458017,140.8039884,178.8045116,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det1|iso1|bak-periodic|idm0,400,154.6508958,4.85495796,5.110475789,397,372.9452825,145.1043724,164.1974193,135.8379581,173.4638336,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+1|det1|iso1|bak-periodic|idm1,400,159.5099583,4.906688062,5.043987607,397,373.2533016,149.8617416,169.1581751,140.4967332,178.5231834,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det0|iso0|bak-isolated|idm0,400,103.2776667,4.850076161,6.175552582,397,378.3406233,93.74118526,112.8141481,84.48648973,122.0688436,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det0|iso0|bak-isolated|idm1,400,115.8150208,5.019035756,6.059262271,397,380.2872367,105.9464841,125.6835576,96.37026648,135.2597752,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det0|iso0|bak-periodic|idm0,400,97.2849375,4.951853629,6.425413415,397,381.120156,87.54856361,107.0213114,78.10089649,116.4689785,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det0|iso0|bak-periodic|idm1,400,110.4235417,5.162199716,6.310161982,397,385.9014821,100.2739842,120.5730991,90.42716856,130.4199148,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det0|iso1|bak-isolated|idm0,400,107.5047708,4.898639211,6.150645349,397,383.1069362,97.87318667,117.136355,88.52791031,126.4816314,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det0|iso1|bak-isolated|idm1,400,120.2969583,5.02308301,6.004253277,397,381.5683387,110.4205696,130.173347,100.837204,139.7567127,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det0|iso1|bak-periodic|idm0,400,101.8369167,5.01493233,6.404030206,397,385.8891005,91.97690511,111.6969282,82.41099429,121.262839,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det0|iso1|bak-periodic|idm1,400,115.7098125,5.158451424,6.242161388,397,385.7155837,105.5676093,125.8520157,95.72786009,135.6917649,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det1|iso0|bak-isolated|idm0,400,155.0056875,4.834993615,5.085858305,397,368.9141808,145.4980826,164.5132924,136.2679387,173.7434363,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det1|iso0|bak-isolated|idm1,400,159.6079167,4.910138754,5.040278437,397,372.9502166,149.9528891,169.2629442,140.5811563,178.634677,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det1|iso0|bak-periodic|idm0,400,154.4112083,4.841406521,5.101389234,397,369.420659,144.891036,163.9313807,135.6488827,173.173534,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det1|iso0|bak-periodic|idm1,400,159.2287917,4.917244378,5.052356154,397,373.3402301,149.5598249,168.8977584,140.1747083,178.282875,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det1|iso1|bak-isolated|idm0,400,157.4560417,4.874535994,5.064704171,397,371.1992949,147.8708743,167.0412091,138.5662963,176.3457871,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det1|iso1|bak-isolated|idm1,400,161.2901458,4.932734459,5.020377403,397,372.6819548,151.5906646,170.9896271,142.1756812,180.4046104,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det1|iso1|bak-periodic|idm0,400,157.0493333,4.883048622,5.075368099,397,371.8187662,147.4474792,166.6511874,138.126936,175.9717306,"stratified paired t, Satterthwaite df, Bonferroni"
intermediate_capacity,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,seg-least_privilege|patch+2|det1|iso1|bak-periodic|idm1,400,161.1162917,4.936113151,5.02457441,397,373.0409294,151.4101972,170.8223861,141.98893,180.2436533,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm1,400,1.072541667,0.2473719742,0.9542743289,397,286.7082125,0.585646189,1.559437144,0.1109081019,2.034175231,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det0|iso1|bak-isolated|idm0,400,0.719375,0.2044824403,0.978497347,397,159.561798,0.3155338584,1.123216141,-0.08438142225,1.523131422,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det0|iso1|bak-isolated|idm1,400,1.486541667,0.298620905,0.9462442819,397,254.1196062,0.8984546471,2.074628686,0.3236197126,2.649463621,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,400,1.534479167,0.2837515868,0.9488059109,397,300.7712267,0.9760893638,2.092868969,0.4321368355,2.636821498,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm1,400,1.670375,0.2997172162,0.9472692031,397,303.8553926,1.080590897,2.260159103,0.5061638363,2.834586164,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso1|bak-isolated|idm0,400,1.8965625,0.3288541165,0.9452097891,397,267.1262196,1.249086765,2.544038235,0.6168773335,3.176247666,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso1|bak-isolated|idm1,400,1.9378125,0.3328409956,0.9436318938,397,261.2661624,1.282420162,2.593204838,0.6421810616,3.233443938,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det0|iso0|bak-isolated|idm0,400,0.06156249998,0.03409770485,0.9860793452,397,116.2064801,-0.005971036151,0.1290960361,-0.07372921541,0.1968542154,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det0|iso0|bak-isolated|idm1,400,1.128020833,0.2517406218,0.9535726105,397,295.9252385,0.6325920753,1.623449591,0.1498262295,2.106215437,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det0|iso1|bak-isolated|idm0,400,0.7662916666,0.206760817,0.9775137528,397,165.1643487,0.358056676,1.174526657,-0.04572954245,1.578312876,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det0|iso1|bak-isolated|idm1,400,1.518395833,0.3001222758,0.9462967134,397,253.7522725,0.9273480055,2.109443661,0.3496006256,2.687191041,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-isolated|idm0,400,1.538479167,0.2837558099,0.948931767,397,300.782559,0.9800811383,2.096877195,0.436120977,2.640837356,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-isolated|idm1,400,1.686125,0.3003942516,0.9475012144,397,303.2019663,1.095003532,2.277246468,0.5192511679,2.852998832,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso1|bak-isolated|idm0,400,1.9005625,0.3288577604,0.945336124,397,267.1351853,1.253079689,2.548045311,0.6208637923,3.180261208,"stratified paired t, Satterthwaite df, Bonferroni"
high_capacity,seg-least_privilege|patch+0|det0|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso1|bak-isolated|idm1,400,1.952583333,0.3333250102,0.9438293407,397,260.5717025,1.296229789,2.608936878,0.6550152283,3.250151438,"stratified paired t, Satterthwaite df, Bonferroni"
