facility,profile,trial,policy,weighted_service_hours_lost,pct_services_restored,reinfections
regional_hospital,intermediate_capacity,52,gated,70.10000000000001,1.0,0
regional_hospital,intermediate_capacity,52,naive,88.025,1.0,49
regional_hospital,intermediate_capacity,52,mvr,80.175,1.0,39
regional_hospital,intermediate_capacity,52,riar,25.999999999999996,1.0,6
regional_hospital,intermediate_capacity,53,gated,85.95,0.8571428571428571,0
regional_hospital,intermediate_capacity,53,naive,62.05,1.0,49
regional_hospital,intermediate_capacity,53,mvr,61.474999999999994,1.0,51
regional_hospital,intermediate_capacity,53,riar,36.425000000000004,1.0,20
regional_hospital,intermediate_capacity,54,gated,95.77499999999999,1.0,0
regional_hospital,intermediate_capacity,54,naive,86.99999999999999,1.0,44
regional_hospital,intermediate_capacity,54,mvr,63.3,0.8571428571428571,18
regional_hospital,intermediate_capacity,54,riar,25.850000000000005,1.0,4
regional_hospital,intermediate_capacity,55,gated,1.8,1.0,0
regional_hospital,intermediate_capacity,55,naive,0.0,1.0,0
regional_hospital,intermediate_capacity,55,mvr,0.0,1.0,0
regional_hospital,intermediate_capacity,55,riar,0.0,1.0,0
regional_hospital,intermediate_capacity,56,gated,92.52499999999999,1.0,0
regional_hospital,intermediate_capacity,56,naive,54.525,1.0,34
regional_hospital,intermediate_capacity,56,mvr,58.224999999999994,1.0,37
regional_hospital,intermediate_capacity,56,riar,28.725,1.0,9
regional_hospital,intermediate_capacity,57,gated,58.2,1.0,0
regional_hospital,intermediate_capacity,57,naive,81.725,1.0,78
regional_hospital,intermediate_capacity,57,mvr,67.725,1.0,67
regional_hospital,intermediate_capacity,57,riar,36.62499999999999,1.0,21
regional_hospital,intermediate_capacity,58,gated,79.35000000000001,1.0,0
regional_hospital,intermediate_capacity,58,naive,66.32499999999999,1.0,60
regional_hospital,intermediate_capacity,58,mvr,75.15,1.0,72
regional_hospital,intermediate_capacity,58,riar,12.275,1.0,13
regional_hospital,intermediate_capacity,59,gated,0.0,1.0,0
regional_hospital,intermediate_capacity,59,naive,0.0,1.0,0
regional_hospital,intermediate_capacity,59,mvr,0.0,1.0,0
regional_hospital,intermediate_capacity,59,riar,0.0,1.0,0
regional_hospital,intermediate_capacity,60,gated,102.6,1.0,0
regional_hospital,intermediate_capacity,60,naive,75.55,1.0,42
regional_hospital,intermediate_capacity,60,mvr,88.35,0.8571428571428571,44
regional_hospital,intermediate_capacity,60,riar,55.150000000000006,1.0,17
regional_hospital,intermediate_capacity,61,gated,1.2,1.0,0
regional_hospital,intermediate_capacity,61,naive,1.2,1.0,0
regional_hospital,intermediate_capacity,61,mvr,1.2,1.0,0
regional_hospital,intermediate_capacity,61,riar,1.2,1.0,0
regional_hospital,intermediate_capacity,62,gated,102.475,1.0,0
regional_hospital,intermediate_capacity,62,naive,85.47500000000001,1.0,129
regional_hospital,intermediate_capacity,62,mvr,85.47500000000001,1.0,129
regional_hospital,intermediate_capacity,62,riar,25.275000000000002,1.0,30
regional_hospital,intermediate_capacity,63,gated,0.0,1.0,0
regional_hospital,intermediate_capacity,63,naive,0.0,1.0,0
regional_hospital,intermediate_capacity,63,mvr,0.0,1.0,0
regional_hospital,intermediate_capacity,63,riar,0.0,1.0,0
regional_hospital,intermediate_capacity,64,gated,103.6,1.0,0
regional_hospital,intermediate_capacity,64,naive,152.675,1.0,124
regional_hospital,intermediate_capacity,64,mvr,152.675,1.0,124
regional_hospital,intermediate_capacity,64,riar,39.050000000000004,1.0,18
regional_hospital,intermediate_capacity,65,gated,97.4,1.0,0
regional_hospital,intermediate_capacity,65,naive,76.825,1.0,69
regional_hospital,intermediate_capacity,65,mvr,76.825,1.0,69
regional_hospital,intermediate_capacity,65,riar,26.825000000000003,1.0,11
regional_hospital,intermediate_capacity,66,gated,104.975,1.0,0
regional_hospital,intermediate_capacity,66,naive,67.725,1.0,26
regional_hospital,intermediate_capacity,66,mvr,74.0,1.0,16
regional_hospital,intermediate_capacity,66,riar,47.8,1.0,5
regional_hospital,intermediate_capacity,67,gated,76.25000000000001,1.0,0
regional_hospital,intermediate_capacity,67,naive,63.325,0.7142857142857143,34
regional_hospital,intermediate_capacity,67,mvr,63.325,0.7142857142857143,34
regional_hospital,intermediate_capacity,67,riar,50.224999999999994,1.0,16
regional_hospital,intermediate_capacity,68,gated,20.0,1.0,0
regional_hospital,intermediate_capacity,68,naive,63.199999999999996,1.0,42
regional_hospital,intermediate_capacity,68,mvr,74.77499999999999,1.0,42
regional_hospital,intermediate_capacity,68,riar,61.400000000000006,1.0,21
regional_hospital,intermediate_capacity,69,gated,3.0,1.0,0
regional_hospital,intermediate_capacity,69,naive,70.175,1.0,23
regional_hospital,intermediate_capacity,69,mvr,63.9,1.0,28
regional_hospital,intermediate_capacity,69,riar,46.900000000000006,1.0,8
regional_hospital,intermediate_capacity,70,gated,94.75,1.0,0
regional_hospital,intermediate_capacity,70,naive,55.574999999999996,1.0,93
regional_hospital,intermediate_capacity,70,mvr,64.47500000000001,1.0,107
regional_hospital,intermediate_capacity,70,riar,11.175000000000002,1.0,20
regional_hospital,intermediate_capacity,71,gated,92.075,1.0,0
regional_hospital,intermediate_capacity,71,naive,56.425,1.0,46
regional_hospital,intermediate_capacity,71,mvr,79.77499999999999,1.0,71
regional_hospital,intermediate_capacity,71,riar,29.699999999999996,1.0,14
regional_hospital,intermediate_capacity,72,gated,80.175,1.0,0
regional_hospital,intermediate_capacity,72,naive,59.949999999999996,1.0,21
regional_hospital,intermediate_capacity,72,mvr,151.6,0.8571428571428571,126
regional_hospital,intermediate_capacity,72,riar,31.349999999999998,0.8571428571428571,2
regional_hospital,intermediate_capacity,73,gated,107.94999999999999,1.0,0
regional_hospital,intermediate_capacity,73,naive,55.75,1.0,37
regional_hospital,intermediate_capacity,73,mvr,101.45,1.0,117
regional_hospital,intermediate_capacity,73,riar,19.075,1.0,11
regional_hospital,intermediate_capacity,74,gated,89.325,0.14285714285714285,0
regional_hospital,intermediate_capacity,74,naive,55.775000000000006,1.0,35
regional_hospital,intermediate_capacity,74,mvr,55.775000000000006,1.0,35
regional_hospital,intermediate_capacity,74,riar,42.825,1.0,12
regional_hospital,intermediate_capacity,75,gated,7.3999999999999995,1.0,0
regional_hospital,intermediate_capacity,75,naive,7.3999999999999995,1.0,0
regional_hospital,intermediate_capacity,75,mvr,7.3999999999999995,1.0,0
regional_hospital,intermediate_capacity,75,riar,7.3999999999999995,1.0,0
regional_hospital,intermediate_capacity,76,gated,92.52500000000002,1.0,0
regional_hospital,intermediate_capacity,76,naive,78.625,0.14285714285714285,26
regional_hospital,intermediate_capacity,76,mvr,78.625,0.14285714285714285,26
regional_hospital,intermediate_capacity,76,riar,65.05000000000001,1.0,17
regional_hospital,intermediate_capacity,77,gated,75.25,1.0,0
regional_hospital,intermediate_capacity,77,naive,79.775,1.0,103
regional_hospital,intermediate_capacity,77,mvr,79.27500000000002,1.0,101
regional_hospital,intermediate_capacity,77,riar,55.800000000000004,1.0,35
regional_hospital,intermediate_capacity,78,gated,90.22500000000001,0.8571428571428571,0
regional_hospital,intermediate_capacity,78,naive,74.15,1.0,53
regional_hospital,intermediate_capacity,78,mvr,67.075,1.0,44
regional_hospital,intermediate_capacity,78,riar,39.075,1.0,21
regional_hospital,intermediate_capacity,79,gated,90.25,1.0,0
regional_hospital,intermediate_capacity,79,naive,68.35,0.8571428571428571,55
regional_hospital,intermediate_capacity,79,mvr,91.95,1.0,82
regional_hospital,intermediate_capacity,79,riar,50.20000000000001,1.0,5
regional_hospital,high_capacity,0,gated,0.0,1.0,0
regional_hospital,high_capacity,0,naive,0.0,1.0,0
regional_hospital,high_capacity,0,mvr,0.0,1.0,0
regional_hospital,high_capacity,0,riar,0.0,1.0,0
regional_hospital,high_capacity,1,gated,71.075,1.0,0
regional_hospital,high_capacity,1,naive,30.625,1.0,59
regional_hospital,high_capacity,1,mvr,30.150000000000002,1.0,52
regional_hospital,high_capacity,1,riar,16.55,1.0,6
regional_hospital,high_capacity,2,gated,67.17500000000001,1.0,0
regional_hospital,high_capacity,2,naive,49.050000000000004,1.0,70
regional_hospital,high_capacity,2,mvr,51.575,1.0,80
regional_hospital,high_capacity,2,riar,15.05,1.0,11
regional_hospital,high_capacity,3,gated,4.2,1.0,0
regional_hospital,high_capacity,3,naive,3.2,1.0,1
regional_hospital,high_capacity,3,mvr,3.2,1.0,1
regional_hospital,high_capacity,3,riar,3.2,1.0,1
regional_hospital,high_capacity,4,gated,3.8,1.0,0
regional_hospital,high_capacity,4,naive,4.550000000000001,0.8571428571428571,0
regional_hospital,high_capacity,4,mvr,4.550000000000001,0.8571428571428571,0
regional_hospital,high_capacity,4,riar,4.550000000000001,0.8571428571428571,0
regional_hospital,high_capacity,5,gated,0.0,1.0,0
regional_hospital,high_capacity,5,naive,0.0,1.0,0
regional_hospital,high_capacity,5,mvr,0.0,1.0,0
regional_hospital,high_capacity,5,riar,0.0,1.0,0
regional_hospital,high_capacity,6,gated,0.0,1.0,0
regional_hospital,high_capacity,6,naive,0.0,1.0,0
regional_hospital,high_capacity,6,mvr,0.0,1.0,0
regional_hospital,high_capacity,6,riar,0.0,1.0,0
regional_hospital,high_capacity,7,gated,108.1,0.8571428571428571,0
regional_hospital,high_capacity,7,naive,0.0,1.0,0
regional_hospital,high_capacity,7,mvr,0.0,1.0,0
regional_hospital,high_capacity,7,riar,0.0,1.0,0
regional_hospital,high_capacity,8,gated,4.775,1.0,0
regional_hospital,high_capacity,8,naive,30.5,1.0,124
regional_hospital,high_capacity,8,mvr,20.925,1.0,136
regional_hospital,high_capacity,8,riar,3.0250000000000004,1.0,0
regional_hospital,high_capacity,9,gated,11.000000000000002,1.0,0
regional_hospital,high_capacity,9,naive,2.6,1.0,0
regional_hospital,high_capacity,9,mvr,2.6,1.0,0
regional_hospital,high_capacity,9,riar,2.6,1.0,0
regional_hospital,high_capacity,10,gated,3.4,1.0,0
regional_hospital,high_capacity,10,naive,3.4,1.0,0
regional_hospital,high_capacity,10,mvr,3.4,1.0,0
regional_hospital,high_capacity,10,riar,3.4,1.0,0
regional_hospital,high_capacity,11,gated,52.575,1.0,0
regional_hospital,high_capacity,11,naive,1.125,1.0,3
regional_hospital,high_capacity,11,mvr,1.125,1.0,3
regional_hospital,high_capacity,11,riar,2.9250000000000003,1.0,1
regional_hospital,high_capacity,12,gated,58.75,1.0,0
regional_hospital,high_capacity,12,naive,38.775000000000006,1.0,67
regional_hospital,high_capacity,12,mvr,39.800000000000004,1.0,78
regional_hospital,high_capacity,12,riar,5.749999999999999,1.0,2
regional_hospital,high_capacity,13,gated,5.0,1.0,0
regional_hospital,high_capacity,13,naive,5.0,1.0,0
regional_hospital,high_capacity,13,mvr,5.0,1.0,0
regional_hospital,high_capacity,13,riar,5.0,1.0,0
regional_hospital,high_capacity,14,gated,10.6,1.0,0
regional_hospital,high_capacity,14,naive,18.025,1.0,39
regional_hospital,high_capacity,14,mvr,18.025,1.0,39
regional_hospital,high_capacity,14,riar,1.8,1.0,0
regional_hospital,high_capacity,15,gated,0.0,1.0,0
regional_hospital,high_capacity,15,naive,0.0,1.0,0
regional_hospital,high_capacity,15,mvr,0.0,1.0,0
regional_hospital,high_capacity,15,riar,0.0,1.0,0
regional_hospital,high_capacity,16,gated,0.0,1.0,0
regional_hospital,high_capacity,16,naive,0.0,1.0,0
regional_hospital,high_capacity,16,mvr,0.0,1.0,0
regional_hospital,high_capacity,16,riar,0.0,1.0,0
regional_hospital,high_capacity,17,gated,70.675,1.0,0
regional_hospital,high_capacity,17,naive,66.14999999999999,1.0,141
regional_hospital,high_capacity,17,mvr,34.224999999999994,1.0,23
regional_hospital,high_capacity,17,riar,16.975,1.0,8
regional_hospital,high_capacity,18,gated,0.0,1.0,0
regional_hospital,high_capacity,18,naive,0.0,1.0,0
regional_hospital,high_capacity,18,mvr,0.0,1.0,0
regional_hospital,high_capacity,18,riar,0.0,1.0,0
regional_hospital,high_capacity,19,gated,11.200000000000001,1.0,0
regional_hospital,high_capacity,19,naive,40.550000000000004,1.0,110
regional_hospital,high_capacity,19,mvr,38.375,1.0,108
regional_hospital,high_capacity,19,riar,16.900000000000002,0.8571428571428571,7
regional_hospital,high_capacity,20,gated,1.2,1.0,0
regional_hospital,high_capacity,20,naive,1.4,1.0,0
regional_hospital,high_capacity,20,mvr,1.4,1.0,0
regional_hospital,high_capacity,20,riar,1.4,1.0,0
regional_hospital,high_capacity,21,gated,2.2,1.0,0
regional_hospital,high_capacity,21,naive,2.2,1.0,0
regional_hospital,high_capacity,21,mvr,2.2,1.0,0
regional_hospital,high_capacity,21,riar,2.2,1.0,0
regional_hospital,high_capacity,22,gated,53.25000000000001,1.0,0
regional_hospital,high_capacity,22,naive,83.4,1.0,65
regional_hospital,high_capacity,22,mvr,65.15,1.0,62
regional_hospital,high_capacity,22,riar,7.875,1.0,1
regional_hospital,high_capacity,23,gated,3.6,1.0,0
regional_hospital,high_capacity,23,naive,13.000000000000002,1.0,0
regional_hospital,high_capacity,23,mvr,13.000000000000002,1.0,0
regional_hospital,high_capacity,23,riar,13.000000000000002,1.0,0
regional_hospital,high_capacity,24,gated,0.0,1.0,0
regional_hospital,high_capacity,24,naive,68.5,1.0,92
regional_hospital,high_capacity,24,mvr,37.25,1.0,86
regional_hospital,high_capacity,24,riar,13.75,1.0,10
regional_hospital,high_capacity,25,gated,0.0,1.0,0
regional_hospital,high_capacity,25,naive,0.0,1.0,0
regional_hospital,high_capacity,25,mvr,0.0,1.0,0
regional_hospital,high_capacity,25,riar,0.0,1.0,0
regional_hospital,high_capacity,26,gated,40.00000000000001,0.8571428571428571,0
regional_hospital,high_capacity,26,naive,47.10000000000001,0.8571428571428571,54
regional_hospital,high_capacity,26,mvr,43.85,0.8571428571428571,55
regional_hospital,high_capacity,26,riar,14.9,1.0,2
regional_hospital,high_capacity,27,gated,0.0,1.0,0
regional_hospital,high_capacity,27,naive,0.0,1.0,0
regional_hospital,high_capacity,27,mvr,0.0,1.0,0
regional_hospital,high_capacity,27,riar,0.0,1.0,0
regional_hospital,high_capacity,28,gated,3.0,1.0,0
regional_hospital,high_capacity,28,naive,3.0,1.0,0
regional_hospital,high_capacity,28,mvr,3.0,1.0,0
regional_hospital,high_capacity,28,riar,3.0,1.0,0
regional_hospital,high_capacity,29,gated,81.10000000000001,1.0,0
regional_hospital,high_capacity,29,naive,0.0,1.0,2
regional_hospital,high_capacity,29,mvr,0.0,1.0,2
regional_hospital,high_capacity,29,riar,0.4,1.0,0
regional_hospital,high_capacity,30,gated,0.0,1.0,0
regional_hospital,high_capacity,30,naive,0.0,1.0,0
regional_hospital,high_capacity,30,mvr,0.0,1.0,0
regional_hospital,high_capacity,30,riar,0.0,1.0,0
regional_hospital,high_capacity,31,gated,8.6,1.0,0
regional_hospital,high_capacity,31,naive,14.600000000000001,1.0,0
regional_hospital,high_capacity,31,mvr,14.600000000000001,1.0,0
regional_hospital,high_capacity,31,riar,14.600000000000001,1.0,0
regional_hospital,high_capacity,32,gated,10.6,1.0,0
regional_hospital,high_capacity,32,naive,10.6,1.0,0
regional_hospital,high_capacity,32,mvr,10.6,1.0,0
regional_hospital,high_capacity,32,riar,10.6,1.0,0
regional_hospital,high_capacity,33,gated,20.600000000000005,1.0,0
regional_hospital,high_capacity,33,naive,20.600000000000005,1.0,0
regional_hospital,high_capacity,33,mvr,20.600000000000005,1.0,0
regional_hospital,high_capacity,33,riar,20.600000000000005,1.0,0
regional_hospital,high_capacity,34,gated,41.599999999999994,1.0,0
regional_hospital,high_capacity,34,naive,0.0,1.0,0
regional_hospital,high_capacity,34,mvr,0.0,1.0,0
regional_hospital,high_capacity,34,riar,0.0,1.0,0
regional_hospital,high_capacity,35,gated,13.625000000000002,1.0,0
regional_hospital,high_capacity,35,naive,13.625000000000002,1.0,0
regional_hospital,high_capacity,35,mvr,13.625000000000002,1.0,0
regional_hospital,high_capacity,35,riar,13.625000000000002,1.0,0
regional_hospital,high_capacity,36,gated,37.525000000000006,1.0,0
regional_hospital,high_capacity,36,naive,0.0,1.0,0
regional_hospital,high_capacity,36,mvr,0.0,1.0,0
regional_hospital,high_capacity,36,riar,0.0,1.0,0
regional_hospital,high_capacity,37,gated,2.7,1.0,0
regional_hospital,high_capacity,37,naive,73.05000000000001,1.0,117
regional_hospital,high_capacity,37,mvr,32.15,1.0,88
regional_hospital,high_capacity,37,riar,12.800000000000002,1.0,0
regional_hospital,high_capacity,38,gated,74.225,1.0,0
regional_hospital,high_capacity,38,naive,35.825,1.0,61
regional_hospital,high_capacity,38,mvr,39.775,1.0,74
regional_hospital,high_capacity,38,riar,2.4000000000000004,1.0,0
regional_hospital,high_capacity,39,gated,4.575,1.0,0
regional_hospital,high_capacity,39,naive,35.175000000000004,1.0,39
regional_hospital,high_capacity,39,mvr,55.575,1.0,55
regional_hospital,high_capacity,39,riar,3.0500000000000003,1.0,1
regional_hospital,high_capacity,40,gated,1.4,1.0,0
regional_hospital,high_capacity,40,naive,1.4,1.0,0
regional_hospital,high_capacity,40,mvr,1.4,1.0,0
regional_hospital,high_capacity,40,riar,1.4,1.0,0
regional_hospital,high_capacity,41,gated,26.675,1.0,0
regional_hospital,high_capacity,41,naive,53.025,1.0,102
regional_hospital,high_capacity,41,mvr,44.125,1.0,99
regional_hospital,high_capacity,41,riar,7.675000000000001,1.0,12
regional_hospital,high_capacity,42,gated,82.025,1.0,0
regional_hospital,high_capacity,42,naive,9.949999999999998,1.0,30
regional_hospital,high_capacity,42,mvr,9.949999999999998,1.0,30
regional_hospital,high_capacity,42,riar,4.05,1.0,1
regional_hospital,high_capacity,43,gated,18.6,1.0,0
regional_hospital,high_capacity,43,naive,18.6,1.0,0
regional_hospital,high_capacity,43,mvr,18.6,1.0,0
regional_hospital,high_capacity,43,riar,18.6,1.0,0
regional_hospital,high_capacity,44,gated,63.525,1.0,0
regional_hospital,high_capacity,44,naive,57.525,1.0,49
regional_hospital,high_capacity,44,mvr,34.525,1.0,40
regional_hospital,high_capacity,44,riar,3.025,1.0,2
regional_hospital,high_capacity,45,gated,0.8,1.0,0
regional_hospital,high_capacity,45,naive,0.8,1.0,0
regional_hospital,high_capacity,45,mvr,0.8,1.0,0
regional_hospital,high_capacity,45,riar,0.8,1.0,0
regional_hospital,high_capacity,46,gated,0.0,1.0,0
regional_hospital,high_capacity,46,naive,3.6,1.0,0
regional_hospital,high_capacity,46,mvr,3.6,1.0,0
regional_hospital,high_capacity,46,riar,3.6,1.0,0
regional_hospital,high_capacity,47,gated,6.2,1.0,0
regional_hospital,high_capacity,47,naive,1.9,0.8571428571428571,0
regional_hospital,high_capacity,47,mvr,1.9,0.8571428571428571,0
regional_hospital,high_capacity,47,riar,1.9,0.8571428571428571,0
regional_hospital,high_capacity,48,gated,0.0,1.0,0
regional_hospital,high_capacity,48,naive,0.0,1.0,0
regional_hospital,high_capacity,48,mvr,0.0,1.0,0
regional_hospital,high_capacity,48,riar,0.0,1.0,0
regional_hospital,high_capacity,49,gated,0.0,1.0,0
regional_hospital,high_capacity,49,naive,3.0,1.0,0
regional_hospital,high_capacity,49,mvr,3.0,1.0,0
regional_hospital,high_capacity,49,riar,3.0,1.0,0
regional_hospital,high_capacity,50,gated,4.0,1.0,0
regional_hospital,high_capacity,50,naive,6.3999999999999995,1.0,0
regional_hospital,high_capacity,50,mvr,6.3999999999999995,1.0,0
regional_hospital,high_capacity,50,riar,6.3999999999999995,1.0,0
regional_hospital,high_capacity,51,gated,51.85,1.0,0
regional_hospital,high_capacity,51,naive,50.050000000000004,1.0,98
regional_hospital,high_capacity,51,mvr,32.6,1.0,120
regional_hospital,high_capacity,51,riar,4.2,1.0,0
regional_hospital,high_capacity,52,gated,58.67500000000001,1.0,0
regional_hospital,high_capacity,52,naive,21.099999999999998,1.0,43
regional_hospital,high_capacity,52,mvr,19.425,1.0,41
regional_hospital,high_capacity,52,riar,5.35,1.0,0
regional_hospital,high_capacity,53,gated,11.6,1.0,0
regional_hospital,high_capacity,53,naive,12.100000000000001,1.0,0
regional_hospital,high_capacity,53,mvr,12.100000000000001,1.0,0
regional_hospital,high_capacity,53,riar,12.100000000000001,1.0,0
regional_hospital,high_capacity,54,gated,4.6,1.0,0
regional_hospital,high_capacity,54,naive,3.2,0.8571428571428571,0
regional_hospital,high_capacity,54,mvr,3.2,0.8571428571428571,0
regional_hospital,high_capacity,54,riar,3.2,0.8571428571428571,0
regional_hospital,high_capacity,55,gated,3.2,1.0,0
regional_hospital,high_capacity,55,naive,3.2,1.0,0
regional_hospital,high_capacity,55,mvr,3.2,1.0,0
regional_hospital,high_capacity,55,riar,3.2,1.0,0
regional_hospital,high_capacity,56,gated,51.400000000000006,1.0,0
regional_hospital,high_capacity,56,naive,14.600000000000001,1.0,9
regional_hospital,high_capacity,56,mvr,14.600000000000001,1.0,9
regional_hospital,high_capacity,56,riar,10.8,1.0,0
regional_hospital,high_capacity,57,gated,3.3,0.8571428571428571,0
regional_hospital,high_capacity,57,naive,3.3,0.8571428571428571,0
regional_hospital,high_capacity,57,mvr,3.3,0.8571428571428571,0
regional_hospital,high_capacity,57,riar,3.3,0.8571428571428571,0
regional_hospital,high_capacity,58,gated,9.4,1.0,0
regional_hospital,high_capacity,58,naive,0.0,1.0,0
regional_hospital,high_capacity,58,mvr,0.0,1.0,0
regional_hospital,high_capacity,58,riar,0.0,1.0,0
regional_hospital,high_capacity,59,gated,0.0,1.0,0
regional_hospital,high_capacity,59,naive,0.0,1.0,0
regional_hospital,high_capacity,59,mvr,0.0,1.0,0
regional_hospital,high_capacity,59,riar,0.0,1.0,0
regional_hospital,high_capacity,60,gated,0.0,1.0,0
regional_hospital,high_capacity,60,naive,0.0,1.0,0
regional_hospital,high_capacity,60,mvr,0.0,1.0,0
regional_hospital,high_capacity,60,riar,0.0,1.0,0
regional_hospital,high_capacity,61,gated,30.550000000000004,1.0,0
regional_hospital,high_capacity,61,naive,47.050000000000004,1.0,85
regional_hospital,high_capacity,61,mvr,39.77499999999999,1.0,80
regional_hospital,high_capacity,61,riar,2.475,1.0,2
regional_hospital,high_capacity,62,gated,83.8,0.8571428571428571,0
regional_hospital,high_capacity,62,naive,5.025,1.0,1
regional_hospital,high_capacity,62,mvr,5.025,1.0,1
regional_hospital,high_capacity,62,riar,7.35,1.0,0
regional_hospital,high_capacity,63,gated,0.0,1.0,0
regional_hospital,high_capacity,63,naive,0.0,1.0,0
regional_hospital,high_capacity,63,mvr,0.0,1.0,0
regional_hospital,high_capacity,63,riar,0.0,1.0,0
regional_hospital,high_capacity,64,gated,61.925000000000004,1.0,0
regional_hospital,high_capacity,64,naive,40.925,1.0,29
regional_hospital,high_capacity,64,mvr,35.625,0.8571428571428571,19
regional_hospital,high_capacity,64,riar,17.049999999999997,0.8571428571428571,3
regional_hospital,high_capacity,65,gated,1.0,1.0,0
regional_hospital,high_capacity,65,naive,1.6,1.0,0
regional_hospital,high_capacity,65,mvr,1.6,1.0,0
regional_hospital,high_capacity,65,riar,1.6,1.0,0
regional_hospital,high_capacity,66,gated,86.37499999999999,1.0,0
regional_hospital,high_capacity,66,naive,9.4,1.0,0
regional_hospital,high_capacity,66,mvr,9.4,1.0,0
regional_hospital,high_capacity,66,riar,9.4,1.0,0
regional_hospital,high_capacity,67,gated,5.25,1.0,0
regional_hospital,high_capacity,67,naive,3.6,1.0,0
regional_hospital,high_capacity,67,mvr,3.6,1.0,0
regional_hospital,high_capacity,67,riar,3.6,1.0,0
regional_hospital,high_capacity,68,gated,63.275000000000006,1.0,0
regional_hospital,high_capacity,68,naive,33.15,1.0,36
regional_hospital,high_capacity,68,mvr,36.75,0.8571428571428571,45
regional_hospital,high_capacity,68,riar,11.600000000000001,1.0,5
regional_hospital,high_capacity,69,gated,110.64999999999999,1.0,0
regional_hospital,high_capacity,69,naive,59.87500000000001,1.0,51
regional_hospital,high_capacity,69,mvr,40.725,1.0,33
regional_hospital,high_capacity,69,riar,16.475,1.0,2
regional_hospital,high_capacity,70,gated,5.2,1.0,0
regional_hospital,high_capacity,70,naive,0.0,1.0,0
regional_hospital,high_capacity,70,mvr,0.0,1.0,0
regional_hospital,high_capacity,70,riar,0.0,1.0,0
regional_hospital,high_capacity,71,gated,25.075000000000003,1.0,0
regional_hospital,high_capacity,71,naive,3.3,1.0,5
regional_hospital,high_capacity,71,mvr,3.3,1.0,5
regional_hospital,high_capacity,71,riar,6.725000000000001,1.0,3
regional_hospital,high_capacity,72,gated,68.675,1.0,0
regional_hospital,high_capacity,72,naive,26.75,1.0,31
regional_hospital,high_capacity,72,mvr,53.800000000000004,1.0,62
regional_hospital,high_capacity,72,riar,4.675,1.0,4
regional_hospital,high_capacity,73,gated,1.2,1.0,0
regional_hospital,high_capacity,73,naive,1.2,1.0,0
regional_hospital,high_capacity,73,mvr,1.2,1.0,0
regional_hospital,high_capacity,73,riar,1.2,1.0,0
regional_hospital,high_capacity,74,gated,2.4000000000000004,1.0,0
regional_hospital,high_capacity,74,naive,3.8,1.0,1
regional_hospital,high_capacity,74,mvr,3.8,1.0,1
regional_hospital,high_capacity,74,riar,3.8,1.0,1
regional_hospital,high_capacity,75,gated,0.0,1.0,0
regional_hospital,high_capacity,75,naive,0.0,1.0,0
regional_hospital,high_capacity,75,mvr,0.0,1.0,0
regional_hospital,high_capacity,75,riar,0.0,1.0,0
regional_hospital,high_capacity,76,gated,4.0,1.0,0
regional_hospital,high_capacity,76,naive,12.200000000000001,1.0,0
regional_hospital,high_capacity,76,mvr,12.200000000000001,1.0,0
regional_hospital,high_capacity,76,riar,12.200000000000001,1.0,0
regional_hospital,high_capacity,77,gated,7.4,1.0,0
regional_hospital,high_capacity,77,naive,2.4,1.0,0
regional_hospital,high_capacity,77,mvr,2.4,1.0,0
regional_hospital,high_capacity,77,riar,2.4,1.0,0
regional_hospital,high_capacity,78,gated,3.5999999999999996,1.0,0
regional_hospital,high_capacity,78,naive,36.2,1.0,71
regional_hospital,high_capacity,78,mvr,32.825,1.0,69
regional_hospital,high_capacity,78,riar,4.675,1.0,10
regional_hospital,high_capacity,79,gated,18.8,1.0,0
regional_hospital,high_capacity,79,naive,11.200000000000001,1.0,1
regional_hospital,high_capacity,79,mvr,11.200000000000001,1.0,1
regional_hospital,high_capacity,79,riar,11.200000000000001,1.0,1
large_hospital,resource_constrained,0,gated,97.275,0.8571428571428571,0
large_hospital,resource_constrained,0,naive,237.15000000000003,0.0,896
large_hospital,resource_constrained,0,mvr,234.47500000000002,0.2857142857142857,836
large_hospital,resource_constrained,0,riar,57.724999999999994,1.0,124
large_hospital,resource_constrained,1,gated,102.6,1.0,0
large_hospital,resource_constrained,1,naive,230.47500000000002,0.0,841
large_hospital,resource_constrained,1,mvr,230.47500000000002,0.0,841
large_hospital,resource_constrained,1,riar,50.6,1.0,59
large_hospital,resource_constrained,2,gated,92.62500000000001,1.0,0
large_hospital,resource_constrained,2,naive,219.25,0.0,902
large_hospital,resource_constrained,2,mvr,227.125,0.0,921
large_hospital,resource_constrained,2,riar,56.074999999999996,1.0,75
large_hospital,resource_constrained,3,gated,92.72500000000001,1.0,0
large_hospital,resource_constrained,3,naive,67.575,1.0,121
large_hospital,resource_constrained,3,mvr,67.575,1.0,121
large_hospital,resource_constrained,3,riar,66.5,1.0,67
large_hospital,resource_constrained,4,gated,107.7,1.0,0
large_hospital,resource_constrained,4,naive,234.675,0.0,754
large_hospital,resource_constrained,4,mvr,237.925,0.2857142857142857,742
large_hospital,resource_constrained,4,riar,57.92500000000001,1.0,43
large_hospital,resource_constrained,5,gated,4.2,1.0,0
large_hospital,resource_constrained,5,naive,1.6,1.0,0
large_hospital,resource_constrained,5,mvr,1.6,1.0,0
large_hospital,resource_constrained,5,riar,1.6,1.0,0
