profile,method,portfolio,baseline,mean_benefit,margin,lower_benefit,family_size,alpha
resource_constrained,hoeffding,seg-flat|patch+0|det1|iso1|bak-periodic|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,119.2313958,106.3153705,12.91602536,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso0|bak-connected|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,1.084499998,106.3153705,-105.2308705,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso0|bak-connected|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,2.080583329,106.3153705,-104.2347871,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso0|bak-isolated|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,53.01652083,106.3153705,-53.29884964,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso0|bak-isolated|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,53.86941666,106.3153705,-52.44595381,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso0|bak-periodic|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,2.104270832,106.3153705,-104.2110996,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso0|bak-periodic|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,2.992895831,106.3153705,-103.3224746,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso1|bak-connected|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,5.503645832,106.3153705,-100.8117246,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso1|bak-connected|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,6.500624997,106.3153705,-99.81474548,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso1|bak-isolated|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,56.74739583,106.3153705,-49.56797464,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso1|bak-isolated|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,58.20064583,106.3153705,-48.11472464,276048,0.05
