facility,profile,portfolio,metric,n,mean,median,std,iqr,p90,p95,ci95_lo,ci95_hi
small_clinic,resource_constrained,basic_segmentation,identity_compromised,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,basic_segmentation,recovered_within_horizon,6,0.1666666667,0,0.4082482905,0,0.5,0.75,0,0.5
small_clinic,resource_constrained,basic_segmentation,pct_clinical_capacity_lost,6,0.9332107843,0.9641544118,0.08702711655,0.07647824755,1,1,0.8675194036,0.9880514706
small_clinic,resource_constrained,basic_segmentation,defensive_isolation_node_steps,6,29.66666667,24,9.831920803,7.5,41,44.5,24,37.66666667
small_clinic,resource_constrained,fast_detection,weighted_service_hours_lost,6,156.0958333,172.7,82.57482125,19.34375,215.7125,231.68125,87.88333333,206.3208333
small_clinic,resource_constrained,fast_detection,pct_compromised,6,0.8011929032,0.9381377551,0.3755654843,0.0258587447,0.9821428571,0.9910714286,0.4918159593,0.9719387755
small_clinic,resource_constrained,fast_detection,catastrophic,6,0.8333333333,1,0.4082482905,0,1,1,0.5,1
small_clinic,resource_constrained,fast_detection,total_service_downtime_steps,6,844.8333333,944.5,441.2117028,107.5,1155,1231,480,1103.616667
small_clinic,resource_constrained,fast_detection,backup_compromised,6,0.8333333333,1,0.4082482905,0,1,1,0.5,1
small_clinic,resource_constrained,fast_detection,identity_compromised,6,0.8333333333,1,0.4082482905,0,1,1,0.5,1
small_clinic,resource_constrained,fast_detection,recovered_within_horizon,6,0.8333333333,1,0.4082482905,0,1,1,0.5,1
small_clinic,resource_constrained,fast_detection,pct_clinical_capacity_lost,6,0.6073835784,0.6659773285,0.3234466864,0.06395526965,0.8428308824,0.9099264706,0.3400990605,0.809333512
small_clinic,resource_constrained,fast_detection,defensive_isolation_node_steps,6,29.33333333,27,24.77633279,32.5,57,61.5,12.65833333,47.33333333
small_clinic,resource_constrained,full_defense,weighted_service_hours_lost,6,0.9666666667,0.6,1.329160136,1.2,2.3,2.85,0.2,2.1
small_clinic,resource_constrained,full_defense,pct_compromised,6,0.08877364141,0.07796167245,0.07422786415,0.1036428799,0.1704793029,0.1870915033,0.03769433356,0.1456962189
small_clinic,resource_constrained,full_defense,catastrophic,6,0,0,0,0,0,0,0,0
small_clinic,resource_constrained,full_defense,total_service_downtime_steps,6,5.333333333,4,6.531972647,8,12,14,1.333333333,10.66666667
small_clinic,resource_constrained,full_defense,backup_compromised,6,0,0,0,0,0,0,0,0
small_clinic,resource_constrained,full_defense,identity_compromised,6,0,0,0,0,0,0,0,0
small_clinic,resource_constrained,full_defense,recovered_within_horizon,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,full_defense,pct_clinical_capacity_lost,6,0.003472222222,0,0.008505172717,0,0.01041666666,0.015625,0,0.01041666666
small_clinic,resource_constrained,full_defense,defensive_isolation_node_steps,6,36,24,41.0268205,52,84,94,8,68
small_clinic,resource_constrained,isolated_backups,weighted_service_hours_lost,6,189.0416667,187.4625,21.66519482,10.85,209.75,216.05,173.0458333,204.4708333
small_clinic,resource_constrained,isolated_backups,pct_compromised,6,0.9474134397,0.94,0.01306147985,0.01707221347,0.9641025641,0.9653846154,0.9387585034,0.9571570295
small_clinic,resource_constrained,isolated_backups,catastrophic,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,isolated_backups,total_service_downtime_steps,6,971.1666667,966,109.1556992,57,1075,1106,890.8333333,1048.525
small_clinic,resource_constrained,isolated_backups,backup_compromised,6,0,0,0,0,0,0,0,0
small_clinic,resource_constrained,isolated_backups,identity_compromised,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,isolated_backups,recovered_within_horizon,6,0.6666666667,1,0.5163977795,0.75,1,1,0.3333333333,1
small_clinic,resource_constrained,isolated_backups,pct_clinical_capacity_lost,6,0.832567402,0.8278186275,0.09576384541,0.06104473042,0.9264705882,0.9535845588,0.7653696896,0.9022926879
small_clinic,resource_constrained,isolated_backups,defensive_isolation_node_steps,6,34,33.5,16.11210725,24,52,54,22.32916667,45.33333333
small_clinic,resource_constrained,patch_90,weighted_service_hours_lost,6,222.1333333,227.725,25.57433121,17.35625,241.875,241.925,201.7708333,236.475
small_clinic,resource_constrained,patch_90,pct_compromised,6,0.9499757818,0.9574561403,0.03182194587,0.0390068158,0.9790329482,0.9807445443,0.9259904705,0.9707119552
small_clinic,resource_constrained,patch_90,catastrophic,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,patch_90,total_service_downtime_steps,6,1187.166667,1217.5,126.6292489,76.75,1280.5,1280.75,1085.6625,1256.5
small_clinic,resource_constrained,patch_90,backup_compromised,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,patch_90,identity_compromised,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,patch_90,recovered_within_horizon,6,0.5,0.5,0.5477225575,1,1,1,0.1666666667,0.8333333333
small_clinic,resource_constrained,patch_90,pct_clinical_capacity_lost,6,0.8664215686,0.890088848,0.1090903984,0.07138480393,0.9507506128,0.9523207721,0.7799351511,0.9283854167
small_clinic,resource_constrained,patch_90,defensive_isolation_node_steps,6,32.16666667,32.5,23.25869013,28.25,56,60,14.83333333,49.5
small_clinic,resource_constrained,profile_baseline,weighted_service_hours_lost,6,224.5708333,224.75,23.53119428,36.80625,250.65,250.8375,208.328125,242.0166667
small_clinic,resource_constrained,profile_baseline,pct_compromised,6,0.9747889693,0.9792024014,0.02491835725,0.03910043025,1,1,0.9565104715,0.9930674671
small_clinic,resource_constrained,profile_baseline,catastrophic,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,profile_baseline,total_service_downtime_steps,6,1199,1202.5,114.5774847,181,1324.5,1325.25,1120.095833,1283.833333
small_clinic,resource_constrained,profile_baseline,backup_compromised,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,profile_baseline,identity_compromised,6,1,1,0,0,1,1,1,1
small_clinic,resource_constrained,profile_baseline,recovered_within_horizon,6,0.5,0.5,0.5477225575,1,1,1,0.1666666667,0.8333333333
small_clinic,resource_constrained,profile_baseline,pct_clinical_capacity_lost,6,0.8798764297,0.8846507352,0.09772681232,0.1470588235,0.9858302696,0.9869408701,0.8113255719,0.9521037581
small_clinic,resource_constrained,profile_baseline,defensive_isolation_node_steps,6,14.83333333,8,14.81103192,12.75,32.5,36.25,5.333333333,25.83333333
