facility,profile,portfolio,metric,n,mean,median,std,iqr,p90,p95,ci95_lo,ci95_hi
large_hospital,intermediate_capacity,patch_90,identity_compromised,125,0.76,1,0.4288017814,0,1,1,0.68,0.832
large_hospital,intermediate_capacity,patch_90,recovered_within_horizon,125,0.28,0,0.4508057303,1,1,1,0.2,0.36
large_hospital,intermediate_capacity,patch_90,pct_clinical_capacity_lost,125,0.6501127451,0.8226102941,0.3610740303,0.2320772059,0.9253063725,0.9357843137,0.5839810968,0.7142415135
large_hospital,intermediate_capacity,patch_90,defensive_isolation_node_steps,125,1402.96,1099,701.8551615,600,2684.4,2776.8,1279.8944,1534.8166
large_hospital,intermediate_capacity,patch_plus_least_privilege,weighted_service_hours_lost,125,17.7206,6,39.02615904,9.95,30.11,99.3,11.507705,25.010485
large_hospital,intermediate_capacity,patch_plus_least_privilege,pct_compromised,125,0.02212927505,0.002666666667,0.05481775628,0.007927542502,0.05617691008,0.1782453999,0.01350776015,0.0326915826
large_hospital,intermediate_capacity,patch_plus_least_privilege,catastrophic,125,0.184,0,0.3890434921,0,1,1,0.12,0.256
large_hospital,intermediate_capacity,patch_plus_least_privilege,total_service_downtime_steps,125,93.68,32,203.193361,48,154.8,515.6,61.0216,131.826
large_hospital,intermediate_capacity,patch_plus_least_privilege,backup_compromised,125,0.136,0,0.344168001,0,1,1,0.08,0.2
large_hospital,intermediate_capacity,patch_plus_least_privilege,identity_compromised,125,0.152,0,0.3604656487,0,1,1,0.088,0.216
large_hospital,intermediate_capacity,patch_plus_least_privilege,recovered_within_horizon,125,0.856,1,0.3525025738,0,1,1,0.792,0.912
large_hospital,intermediate_capacity,patch_plus_least_privilege,pct_clinical_capacity_lost,125,0.0762745098,0.03170955882,0.1634284055,0.04901960785,0.1053921569,0.3884803921,0.0502645527,0.1068480699
large_hospital,intermediate_capacity,patch_plus_least_privilege,defensive_isolation_node_steps,125,2543.336,2530,258.51608,311,2911.2,2980.8,2495.9352,2587.5282
large_hospital,intermediate_capacity,profile_baseline,weighted_service_hours_lost,125,163.1738,211.825,93.7077288,205.9,236.03,239.6,146.56543,178.78816
large_hospital,intermediate_capacity,profile_baseline,pct_compromised,125,0.5487296886,0.7229488704,0.3228777559,0.7418554477,0.773202454,0.778670452,0.491449304,0.6023266756
large_hospital,intermediate_capacity,profile_baseline,catastrophic,125,0.76,1,0.4288017814,0,1,1,0.68,0.832
large_hospital,intermediate_capacity,profile_baseline,total_service_downtime_steps,125,862.136,1119,495.6196731,1088,1246,1263.4,774.5306,944.5458
large_hospital,intermediate_capacity,profile_baseline,backup_compromised,125,0.744,1,0.438178046,1,1,1,0.664,0.816
large_hospital,intermediate_capacity,profile_baseline,identity_compromised,125,0.792,1,0.4075101424,0,1,1,0.72,0.856
large_hospital,intermediate_capacity,profile_baseline,recovered_within_horizon,125,0.256,0,0.438178046,1,1,1,0.1838,0.336
large_hospital,intermediate_capacity,profile_baseline,pct_clinical_capacity_lost,125,0.6497757353,0.8477328431,0.3693604656,0.7965686275,0.9378676471,0.953125,0.5841861826,0.7113092218
large_hospital,intermediate_capacity,profile_baseline,defensive_isolation_node_steps,125,1493.024,1162,702.7800379,1143,2711.2,2830.8,1379.2638,1616.2754
large_hospital,intermediate_capacity,seg_detect_backup,weighted_service_hours_lost,125,41.8602,9.2,56.69700978,89.8,135.945,159.255,32.107265,51.526825
large_hospital,intermediate_capacity,seg_detect_backup,pct_compromised,125,0.1190625489,0.004672897196,0.1708325956,0.3132336882,0.4061767288,0.4234270802,0.08976502023,0.1481285595
large_hospital,intermediate_capacity,seg_detect_backup,catastrophic,125,0.368,0,0.4842020373,1,1,1,0.28,0.456
large_hospital,intermediate_capacity,seg_detect_backup,total_service_downtime_steps,125,216.432,40,290.9809698,461,698.8,820.8,166.5594,265.9576
large_hospital,intermediate_capacity,seg_detect_backup,backup_compromised,125,0,0,0,0,0,0,0,0
large_hospital,intermediate_capacity,seg_detect_backup,identity_compromised,125,0.384,0,0.4883150754,1,1,1,0.296,0.472
large_hospital,intermediate_capacity,seg_detect_backup,recovered_within_horizon,125,0.912,1,0.2844349237,0,1,1,0.864,0.96
large_hospital,intermediate_capacity,seg_detect_backup,pct_clinical_capacity_lost,125,0.185872549,0.04166666667,0.2506467432,0.3992034313,0.5993259804,0.6988051471,0.1432595588,0.2287904718
large_hospital,intermediate_capacity,seg_detect_backup,defensive_isolation_node_steps,125,2455.808,2455,339.2306451,489,2891.2,2989.2,2399.068,2511.9938
large_hospital,intermediate_capacity,seg_plus_detection,weighted_service_hours_lost,125,38.6298,6.4,60.38312848,22.3,150.005,163.16,28.50717,49.34062
large_hospital,intermediate_capacity,seg_plus_detection,pct_compromised,125,0.09795204174,0.003424657534,0.1704115679,0.05016036237,0.4132912979,0.4398274049,0.06889693126,0.127807017
large_hospital,intermediate_capacity,seg_plus_detection,catastrophic,125,0.28,0,0.4508057303,1,1,1,0.2,0.36
large_hospital,intermediate_capacity,seg_plus_detection,total_service_downtime_steps,125,208.568,36,327.1627871,112,817,890,153.656,266.2434
large_hospital,intermediate_capacity,seg_plus_detection,backup_compromised,125,0.28,0,0.4508057303,1,1,1,0.2078,0.36
large_hospital,intermediate_capacity,seg_plus_detection,identity_compromised,125,0.328,0,0.4713741066,1,1,1,0.248,0.416
large_hospital,intermediate_capacity,seg_plus_detection,recovered_within_horizon,125,0.928,1,0.2595281077,0,1,1,0.88,0.968
large_hospital,intermediate_capacity,seg_plus_detection,pct_clinical_capacity_lost,125,0.1551519608,0.03676470588,0.2335624493,0.1041666666,0.5755514706,0.6286764706,0.1158296262,0.196205913
large_hospital,intermediate_capacity,seg_plus_detection,defensive_isolation_node_steps,125,2482.056,2525,363.27534,474,2936,3005.2,2418.8424,2545.5944
large_hospital,intermediate_capacity,seg_plus_patch,weighted_service_hours_lost,125,69.159,11.4,88.23066248,167.2,207.67,227.185,54.29642,84.983085
large_hospital,intermediate_capacity,seg_plus_patch,pct_compromised,125,0.1638039667,0.0103926097,0.2161742846,0.4241986391,0.487291412,0.4992191665,0.126356297,0.2019729044
large_hospital,intermediate_capacity,seg_plus_patch,catastrophic,125,0.4,0,0.4918693768,1,1,1,0.312,0.488
large_hospital,intermediate_capacity,seg_plus_patch,total_service_downtime_steps,125,364.152,59,463.8391868,868,1098.4,1186.8,285.8072,447.387
large_hospital,intermediate_capacity,seg_plus_patch,backup_compromised,125,0.416,0,0.4948769805,1,1,1,0.328,0.504
large_hospital,intermediate_capacity,seg_plus_patch,identity_compromised,125,0.456,0,0.500064512,1,1,1,0.368,0.544
large_hospital,intermediate_capacity,seg_plus_patch,recovered_within_horizon,125,0.616,1,0.4883150754,1,1,1,0.5358,0.696
large_hospital,intermediate_capacity,seg_plus_patch,pct_clinical_capacity_lost,125,0.280495098,0.05147058824,0.35377589,0.6704963236,0.8274509804,0.9055759804,0.2211019302,0.3432644608
large_hospital,intermediate_capacity,seg_plus_patch,defensive_isolation_node_steps,125,2343.08,2366,401.1787993,542,2828.8,2979,2270.1826,2411.4846
large_hospital,resource_constrained,baseline_flat,weighted_service_hours_lost,125,237.3666,244.85,37.26597392,6.475,248.45,249.08,230.28356,243.205755
large_hospital,resource_constrained,baseline_flat,pct_compromised,125,0.9571098917,0.9810366625,0.1505707844,0.0052319004,0.9858429802,0.9868915663,0.9261903384,0.980602513
large_hospital,resource_constrained,baseline_flat,catastrophic,125,0.976,1,0.1536649056,0,1,1,0.944,1
large_hospital,resource_constrained,baseline_flat,total_service_downtime_steps,125,1254.016,1293,196.9283063,34,1312,1316,1216.5796,1285.0504
large_hospital,resource_constrained,baseline_flat,backup_compromised,125,0.976,1,0.1536649056,0,1,1,0.944,1
large_hospital,resource_constrained,baseline_flat,identity_compromised,125,0.976,1,0.1536649056,0,1,1,0.944,1
large_hospital,resource_constrained,baseline_flat,recovered_within_horizon,125,0.024,0,0.1536649056,0,0,0,0,0.056
large_hospital,resource_constrained,baseline_flat,pct_clinical_capacity_lost,125,0.9338786765,0.9635416667,0.1461209855,0.026807598,0.9776348039,0.9791666667,0.9063792279,0.9568348039
large_hospital,resource_constrained,baseline_flat,defensive_isolation_node_steps,125,292.96,216,361.0264578,86,357.6,480,236.8868,363.0944
large_hospital,resource_constrained,basic_segmentation,weighted_service_hours_lost,125,227.0986,236.425,40.60291177,14.575,244.025,247.33,219.407,233.2734
large_hospital,resource_constrained,basic_segmentation,pct_compromised,125,0.923926463,0.9552071669,0.1685564762,0.010505791,0.9630159361,0.96494581,0.8928735432,0.9477931849
large_hospital,resource_constrained,basic_segmentation,catastrophic,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
large_hospital,resource_constrained,basic_segmentation,total_service_downtime_steps,125,1199.112,1248,214.3583153,76,1287.2,1306,1158.4216,1231.579
large_hospital,resource_constrained,basic_segmentation,backup_compromised,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
large_hospital,resource_constrained,basic_segmentation,identity_compromised,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
large_hospital,resource_constrained,basic_segmentation,recovered_within_horizon,125,0.016,0,0.1259800291,0,0,0,0,0.04
large_hospital,resource_constrained,basic_segmentation,pct_clinical_capacity_lost,125,0.8955931373,0.9322916667,0.158707768,0.0554534314,0.9635416667,0.9763480392,0.8657117341,0.9197363971
large_hospital,resource_constrained,basic_segmentation,defensive_isolation_node_steps,125,525.016,453,386.9454614,148,637.6,736,465.125,597.89
large_hospital,resource_constrained,detection_plus_backups,weighted_service_hours_lost,125,153.8798,167.475,60.09849952,46.15,208.315,211.475,142.40666,164.67338
large_hospital,resource_constrained,detection_plus_backups,pct_compromised,125,0.7879555383,0.8939857288,0.2918299233,0.0152578414,0.90779995,0.9116291654,0.731155625,0.8379939203
large_hospital,resource_constrained,detection_plus_backups,catastrophic,125,0.88,1,0.3262692338,0,1,1,0.816,0.936
large_hospital,resource_constrained,detection_plus_backups,total_service_downtime_steps,125,793.472,866,308.5120005,236,1070,1085.6,734.9078,848.787
large_hospital,resource_constrained,detection_plus_backups,backup_compromised,125,0,0,0,0,0,0,0,0
large_hospital,resource_constrained,detection_plus_backups,identity_compromised,125,0.88,1,0.3262692338,0,1,1,0.816,0.936
large_hospital,resource_constrained,detection_plus_backups,recovered_within_horizon,125,0.848,1,0.3604656487,0,1,1,0.776,0.912
large_hospital,resource_constrained,detection_plus_backups,pct_clinical_capacity_lost,125,0.6797879902,0.7371323529,0.2653419859,0.2045036765,0.9226409314,0.9371017157,0.6293583027,0.7274078738
large_hospital,resource_constrained,detection_plus_backups,defensive_isolation_node_steps,125,934.656,729,635.6668089,442,2219,2570.8,823.183,1061.4286
large_hospital,resource_constrained,fast_detection,weighted_service_hours_lost,125,215.6074,226.675,46.03920555,29.825,244.62,247.115,207.07036,222.921395
large_hospital,resource_constrained,fast_detection,pct_compromised,125,0.8993497557,0.9361702128,0.1843212909,0.0162463159,0.9497690051,0.9536184078,0.8632531005,0.9290851048
large_hospital,resource_constrained,fast_detection,catastrophic,125,0.96,1,0.1967477507,0,1,1,0.92,0.992
large_hospital,resource_constrained,fast_detection,total_service_downtime_steps,125,1152.784,1211,242.1789722,139,1296,1307.6,1107.3486,1191.394
large_hospital,resource_constrained,fast_detection,backup_compromised,125,0.96,1,0.1967477507,0,1,1,0.92,0.992
large_hospital,resource_constrained,fast_detection,identity_compromised,125,0.96,1,0.1967477507,0,1,1,0.92,0.992
large_hospital,resource_constrained,fast_detection,recovered_within_horizon,125,0.304,0,0.4618336525,1,1,1,0.224,0.384
large_hospital,resource_constrained,fast_detection,pct_clinical_capacity_lost,125,0.8467132353,0.8892463235,0.1811922129,0.1242340687,0.9625612745,0.9738664215,0.8129899816,0.8755103554
large_hospital,resource_constrained,fast_detection,defensive_isolation_node_steps,125,492.008,392,438.343445,164,596.4,699,422.5084,573.7652
large_hospital,resource_constrained,full_defense,weighted_service_hours_lost,125,22.7402,7,40.2692747,11.4,91.54,130.91,16.074,29.939675
large_hospital,resource_constrained,full_defense,pct_compromised,125,0.0358842964,0.002355712603,0.08288205675,0.01434962759,0.1310551942,0.2715612999,0.0224372695,0.05151392713
large_hospital,resource_constrained,full_defense,catastrophic,125,0.224,0,0.4185998166,0,1,1,0.152,0.296
large_hospital,resource_constrained,full_defense,total_service_downtime_steps,125,117.272,32,206.5709819,56,469.6,673,83.0772,153.7586
large_hospital,resource_constrained,full_defense,backup_compromised,125,0,0,0,0,0,0,0,0
large_hospital,resource_constrained,full_defense,identity_compromised,125,0.248,0,0.4335896678,0,1,1,0.176,0.328
large_hospital,resource_constrained,full_defense,recovered_within_horizon,125,0.856,1,0.3525025738,0,1,1,0.7918,0.912
large_hospital,resource_constrained,full_defense,pct_clinical_capacity_lost,125,0.1026764706,0.03553921569,0.1786946199,0.05392156863,0.4039215686,0.5734068627,0.07302095588,0.1347179841
large_hospital,resource_constrained,full_defense,defensive_isolation_node_steps,125,2594.168,2600,258.0418113,378,2906,2960.2,2548.4204,2639.7682
large_hospital,resource_constrained,identity_controls,weighted_service_hours_lost,125,235.1572,243.8,42.8743487,5.725,248.46,248.92,226.97642,241.63434
large_hospital,resource_constrained,identity_controls,pct_compromised,125,0.9486194543,0.980209546,0.1730339201,0.0078285924,0.9863173424,0.9871106614,0.9167994173,0.9725917028
large_hospital,resource_constrained,identity_controls,catastrophic,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
large_hospital,resource_constrained,identity_controls,total_service_downtime_steps,125,1242.6,1288,226.5098089,30,1312.6,1314.8,1199.4206,1276.7628
large_hospital,resource_constrained,identity_controls,backup_compromised,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
large_hospital,resource_constrained,identity_controls,identity_compromised,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
large_hospital,resource_constrained,identity_controls,recovered_within_horizon,125,0.032,0,0.1767082524,0,0,0,0.008,0.064
large_hospital,resource_constrained,identity_controls,pct_clinical_capacity_lost,125,0.9252230392,0.9594056373,0.1686875424,0.0225183824,0.9772977941,0.9802696078,0.893074663,0.9508535539
large_hospital,resource_constrained,identity_controls,defensive_isolation_node_steps,125,308.272,216,433.7300591,84,320,487.2,241.3562,391.0014
large_hospital,resource_constrained,isolated_backups,weighted_service_hours_lost,125,211.1136,216.6,32.34019466,5.85,220.9,222.12,204.64539,216.16302
large_hospital,resource_constrained,isolated_backups,pct_compromised,125,0.916693874,0.9384288747,0.1441090461,0.0069514164,0.9471014493,0.9486226415,0.8869615357,0.9392539567
large_hospital,resource_constrained,isolated_backups,catastrophic,125,0.984,1,0.1259800291,0,1,1,0.96,1
large_hospital,resource_constrained,isolated_backups,total_service_downtime_steps,125,1078.76,1106,165.0687735,31,1128,1137.6,1045.6068,1104.5364
large_hospital,resource_constrained,isolated_backups,backup_compromised,125,0,0,0,0,0,0,0,0
large_hospital,resource_constrained,isolated_backups,identity_compromised,125,0.976,1,0.1536649056,0,1,1,0.944,1
large_hospital,resource_constrained,isolated_backups,recovered_within_horizon,125,0.008,0,0.0894427191,0,0,0,0,0.024
large_hospital,resource_constrained,isolated_backups,pct_clinical_capacity_lost,125,0.934435049,0.9583333333,0.1433398246,0.0252757353,0.9786764706,0.9792892157,0.905622212,0.9568797794
large_hospital,resource_constrained,isolated_backups,defensive_isolation_node_steps,125,387.728,328,357.6720514,101,443.8,507.2,332.1562,460.0684
large_hospital,resource_constrained,least_privilege,weighted_service_hours_lost,125,201.7456,221.7,62.60685986,21.3,236.23,240.69,190.18072,212.13622
large_hospital,resource_constrained,least_privilege,pct_compromised,125,0.79113862,0.9044444444,0.2549262095,0.1400338342,0.9355976507,0.9430023504,0.743792208,0.8331900541
large_hospital,resource_constrained,least_privilege,catastrophic,125,0.912,1,0.2844349237,0,1,1,0.856,0.96
large_hospital,resource_constrained,least_privilege,total_service_downtime_steps,125,1064.928,1170,330.4386912,110,1244.6,1268.6,1003.7432,1119.9364
large_hospital,resource_constrained,least_privilege,backup_compromised,125,0.912,1,0.2844349237,0,1,1,0.856,0.96
large_hospital,resource_constrained,least_privilege,identity_compromised,125,0.912,1,0.2844349237,0,1,1,0.856,0.96
large_hospital,resource_constrained,least_privilege,recovered_within_horizon,125,0.088,0,0.2844349237,0,0,1,0.04,0.144
large_hospital,resource_constrained,least_privilege,pct_clinical_capacity_lost,125,0.7977352941,0.875,0.2461143105,0.0836397059,0.9354166667,0.9527573529,0.7522296262,0.8383352328
large_hospital,resource_constrained,least_privilege,defensive_isolation_node_steps,125,1007.624,858,535.6352524,280,1397,2381.2,917.67,1107.6114
large_hospital,resource_constrained,patch_90,weighted_service_hours_lost,125,211.7594,233.075,62.4087121,17.375,241.3,243.47,199.41023,221.804665
large_hospital,resource_constrained,patch_90,pct_compromised,125,0.85593002,0.9288702929,0.2531240048,0.0149671053,0.9419374838,0.9447364346,0.809910718,0.8991865966
large_hospital,resource_constrained,patch_90,catastrophic,125,0.936,1,0.2457378619,0,1,1,0.888,0.976
large_hospital,resource_constrained,patch_90,total_service_downtime_steps,125,1118.944,1231,329.1844836,94,1273.2,1285.8,1053.7198,1171.774
large_hospital,resource_constrained,patch_90,backup_compromised,125,0.92,1,0.2723849269,0,1,1,0.8718,0.968
large_hospital,resource_constrained,patch_90,identity_compromised,125,0.92,1,0.2723849269,0,1,1,0.8718,0.968
large_hospital,resource_constrained,patch_90,recovered_within_horizon,125,0.072,0,0.2595281077,0,0,1,0.032,0.12
large_hospital,resource_constrained,patch_90,pct_clinical_capacity_lost,125,0.8345012255,0.9169730392,0.2458840734,0.065870098,0.9515931372,0.9583333333,0.7857912684,0.874454902
large_hospital,resource_constrained,patch_90,defensive_isolation_node_steps,125,731.936,565,540.6614638,207,979.8,2473.8,644.0096,838.2694
large_hospital,resource_constrained,patch_plus_least_privilege,weighted_service_hours_lost,125,120.939,149.425,85.6684312,182.5,215.44,228.295,106.54114,135.61821
large_hospital,resource_constrained,patch_plus_least_privilege,pct_compromised,125,0.4154697678,0.5925494761,0.2927233781,0.6311151452,0.6571389945,0.674647156,0.3643941151,0.4652457387
large_hospital,resource_constrained,patch_plus_least_privilege,catastrophic,125,0.688,1,0.465174265,1,1,1,0.608,0.768
large_hospital,resource_constrained,patch_plus_least_privilege,total_service_downtime_steps,125,636.408,785,449.8802188,961,1129.4,1196,560.3954,713.4408
large_hospital,resource_constrained,patch_plus_least_privilege,backup_compromised,125,0.688,1,0.465174265,1,1,1,0.608,0.768
large_hospital,resource_constrained,patch_plus_least_privilege,identity_compromised,125,0.68,1,0.4683533268,1,1,1,0.6,0.76
large_hospital,resource_constrained,patch_plus_least_privilege,recovered_within_horizon,125,0.312,0,0.465174265,1,1,1,0.232,0.392
large_hospital,resource_constrained,patch_plus_least_privilege,pct_clinical_capacity_lost,125,0.4876985294,0.6040134804,0.3444903382,0.7208946079,0.8664828431,0.9260416666,0.4292482537,0.5466789522
large_hospital,resource_constrained,patch_plus_least_privilege,defensive_isolation_node_steps,125,2087.672,1996,473.292104,803,2759,2866.6,2005.8048,2167.346
large_hospital,resource_constrained,profile_baseline,weighted_service_hours_lost,125,241.335,244.925,22.17760786,5.525,248.62,249.33,236.974035,244.04224
large_hospital,resource_constrained,profile_baseline,pct_compromised,125,0.9733123054,0.9816753927,0.08779481886,0.0072280055,0.9865694776,0.9884520957,0.9570781208,0.9818184661
large_hospital,resource_constrained,profile_baseline,catastrophic,125,0.992,1,0.0894427191,0,1,1,0.976,1
large_hospital,resource_constrained,profile_baseline,total_service_downtime_steps,125,1274.952,1294,117.263754,30,1313,1317.4,1251.8832,1289.2722
large_hospital,resource_constrained,profile_baseline,backup_compromised,125,0.992,1,0.0894427191,0,1,1,0.976,1
large_hospital,resource_constrained,profile_baseline,identity_compromised,125,1,1,0,0,1,1,1,1
large_hospital,resource_constrained,profile_baseline,recovered_within_horizon,125,0.008,0,0.0894427191,0,0,0,0,0.024
large_hospital,resource_constrained,profile_baseline,pct_clinical_capacity_lost,125,0.9495134804,0.9635416667,0.08696899934,0.0219056373,0.9791666667,0.9805759804,0.93228125,0.9601450674
large_hospital,resource_constrained,profile_baseline,defensive_isolation_node_steps,125,252.688,216,265.8056353,88,328,388.8,219.2712,307.9212
large_hospital,resource_constrained,seg_detect_backup,weighted_service_hours_lost,125,149.8696,174.05,69.85590639,44.925,207.365,211.295,136.497075,162.03273
large_hospital,resource_constrained,seg_detect_backup,pct_compromised,125,0.6891910883,0.8333333333,0.31880913,0.0331235891,0.8533779687,0.8632585783,0.6290995015,0.7423455318
large_hospital,resource_constrained,seg_detect_backup,catastrophic,125,0.824,1,0.3823526492,0,1,1,0.752,0.888
large_hospital,resource_constrained,seg_detect_backup,total_service_downtime_steps,125,771.168,899,358.0930393,223,1062,1080.8,702.3958,833.6094
large_hospital,resource_constrained,seg_detect_backup,backup_compromised,125,0.008,0,0.0894427191,0,0,0,0,0.024
large_hospital,resource_constrained,seg_detect_backup,identity_compromised,125,0.84,1,0.3680813374,0,1,1,0.768,0.896
large_hospital,resource_constrained,seg_detect_backup,recovered_within_horizon,125,0.68,1,0.4683533268,1,1,1,0.592,0.76
large_hospital,resource_constrained,seg_detect_backup,pct_clinical_capacity_lost,125,0.6622879902,0.7645526961,0.308717179,0.2063419117,0.9154411765,0.9321997549,0.6033330576,0.7156046262
large_hospital,resource_constrained,seg_detect_backup,defensive_isolation_node_steps,125,1196.144,927,662.0231053,326,2505.4,2740.8,1085.3002,1320.6034
large_hospital,resource_constrained,seg_plus_detection,weighted_service_hours_lost,125,188.0956,217.7,78.83747664,31.3,238.76,243.12,172.38349,200.512695
large_hospital,resource_constrained,seg_plus_detection,pct_compromised,125,0.7405861163,0.8689655172,0.314440617,0.0203218925,0.8921766865,0.901978718,0.6781686228,0.7896310069
large_hospital,resource_constrained,seg_plus_detection,catastrophic,125,0.848,1,0.3604656487,0,1,1,0.776,0.904
large_hospital,resource_constrained,seg_plus_detection,total_service_downtime_steps,125,1001.392,1165,418.8231572,149,1262,1283.6,918.3316,1067.41
large_hospital,resource_constrained,seg_plus_detection,backup_compromised,125,0.848,1,0.3604656487,0,1,1,0.776,0.904
large_hospital,resource_constrained,seg_plus_detection,identity_compromised,125,0.864,1,0.344168001,0,1,1,0.8,0.92
large_hospital,resource_constrained,seg_plus_detection,recovered_within_horizon,125,0.224,0,0.4185998166,0,1,1,0.152,0.304
large_hospital,resource_constrained,seg_plus_detection,pct_clinical_capacity_lost,125,0.7416997549,0.859375,0.3086570685,0.1245404412,0.943872549,0.962377451,0.6804618873,0.7906283701
large_hospital,resource_constrained,seg_plus_detection,defensive_isolation_node_steps,125,965.232,715,657.4131015,200,2355.8,2535.4,862.6014,1090.7058
large_hospital,resource_constrained,seg_plus_patch,weighted_service_hours_lost,125,157.3036,201.875,86.86956282,91.525,228.69,237.7,142.555165,171.813535
large_hospital,resource_constrained,seg_plus_patch,pct_compromised,125,0.6415139234,0.8245823389,0.3464272362,0.0731737438,0.8521053389,0.8622451822,0.5781193158,0.7009465412
large_hospital,resource_constrained,seg_plus_patch,catastrophic,125,0.792,1,0.4075101424,0,1,1,0.72,0.864
large_hospital,resource_constrained,seg_plus_patch,total_service_downtime_steps,125,829.832,1061,457.8852641,481,1206.2,1253.2,752.14,906.634
large_hospital,resource_constrained,seg_plus_patch,backup_compromised,125,0.784,1,0.4131702765,0,1,1,0.7118,0.856
large_hospital,resource_constrained,seg_plus_patch,identity_compromised,125,0.784,1,0.4131702765,0,1,1,0.712,0.856
large_hospital,resource_constrained,seg_plus_patch,recovered_within_horizon,125,0.224,0,0.4185998166,0,1,1,0.152,0.296
large_hospital,resource_constrained,seg_plus_patch,pct_clinical_capacity_lost,125,0.6241973039,0.7944240196,0.3440176268,0.3563112745,0.909375,0.9392156862,0.5655466299,0.6817054228
large_hospital,resource_constrained,seg_plus_patch,defensive_isolation_node_steps,125,1523.912,1225,656.1186706,816,2646.6,2817.2,1414.6268,1637.8104
regional_hospital,high_capacity,baseline_flat,weighted_service_hours_lost,125,20.1298,4.8,27.34675146,35.7,67.725,78.185,15.41698,24.875485
regional_hospital,high_capacity,baseline_flat,pct_compromised,125,0.1108999905,0.01485148515,0.1414675296,0.2352313719,0.3307903818,0.3846651253,0.08581706733,0.1359225123
regional_hospital,high_capacity,baseline_flat,catastrophic,125,0.368,0,0.4842020373,1,1,1,0.28,0.448
regional_hospital,high_capacity,baseline_flat,total_service_downtime_steps,125,108.736,24,147.3859397,190,372.2,414.4,83.863,133.6806
regional_hospital,high_capacity,baseline_flat,backup_compromised,125,0.424,0,0.4961789479,1,1,1,0.336,0.512
regional_hospital,high_capacity,baseline_flat,identity_compromised,125,0.376,0,0.4863292393,1,1,1,0.288,0.456
regional_hospital,high_capacity,baseline_flat,recovered_within_horizon,125,0.992,1,0.0894427191,0,1,1,0.976,1
regional_hospital,high_capacity,baseline_flat,pct_clinical_capacity_lost,125,0.08376960785,0.02190563725,0.1116510468,0.1458333333,0.2665134804,0.3298713235,0.06439751838,0.1028773897
regional_hospital,high_capacity,baseline_flat,defensive_isolation_node_steps,125,443.44,448,267.525561,408,804,877.2,394.581,491.2858
regional_hospital,high_capacity,basic_segmentation,weighted_service_hours_lost,125,4.175,1.8,5.694398068,5.8,12.33,14.76,3.22829,5.26382
regional_hospital,high_capacity,basic_segmentation,pct_compromised,125,0.009404155658,0.004672897196,0.01321924749,0.005806337405,0.01673951049,0.03046657891,0.007435959277,0.01201665846
regional_hospital,high_capacity,basic_segmentation,catastrophic,125,0.032,0,0.1767082524,0,0,0,0.008,0.064
regional_hospital,high_capacity,basic_segmentation,total_service_downtime_steps,125,22.192,8,29.29155333,32,64,75.2,17.3436,27.6414
regional_hospital,high_capacity,basic_segmentation,backup_compromised,125,0.016,0,0.1259800291,0,0,0,0,0.04
regional_hospital,high_capacity,basic_segmentation,identity_compromised,125,0.12,0,0.3262692338,0,1,1,0.064,0.176
regional_hospital,high_capacity,basic_segmentation,recovered_within_horizon,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,high_capacity,basic_segmentation,pct_clinical_capacity_lost,125,0.01888602941,0.009803921569,0.02615976085,0.03125,0.05768995098,0.06348039216,0.01445079657,0.02379568015
regional_hospital,high_capacity,basic_segmentation,defensive_isolation_node_steps,125,475.64,520,309.6931989,568,888.2,925.2,422.1346,528.0408
regional_hospital,high_capacity,detection_plus_backups,weighted_service_hours_lost,125,3.307,0.8,6.00995696,3.55,10.8,14.905,2.29389,4.35532
regional_hospital,high_capacity,detection_plus_backups,pct_compromised,125,0.006465136612,0.00462962963,0.003599215583,0.004296208842,0.01051522419,0.01377483996,0.005853030603,0.007120997225
regional_hospital,high_capacity,detection_plus_backups,catastrophic,125,0.032,0,0.1767082524,0,0,0,0.008,0.0642
regional_hospital,high_capacity,detection_plus_backups,total_service_downtime_steps,125,17.2,8,30.69858671,16,54,77.8,12.1182,22.5922
regional_hospital,high_capacity,detection_plus_backups,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,high_capacity,detection_plus_backups,identity_compromised,125,0.088,0,0.2844349237,0,0,1,0.04,0.136
regional_hospital,high_capacity,detection_plus_backups,recovered_within_horizon,125,0.992,1,0.0894427191,0,1,1,0.976,1
regional_hospital,high_capacity,detection_plus_backups,pct_clinical_capacity_lost,125,0.0152120098,0,0.02755809133,0.02083333333,0.04895833333,0.06764705882,0.01044718137,0.01994301471
regional_hospital,high_capacity,detection_plus_backups,defensive_isolation_node_steps,125,336.984,200,316.8949654,560,800.6,879.4,280.5246,388.8158
regional_hospital,high_capacity,fast_detection,weighted_service_hours_lost,125,2.129,0,3.949366272,2.35,5.44,11.32,1.502155,2.83484
regional_hospital,high_capacity,fast_detection,pct_compromised,125,0.005793344112,0.004464285714,0.003266151207,0.003773164585,0.009372120574,0.01132306187,0.005257307057,0.006414745062
